Experience (Years),Education,Recruiter Decision,Salary Expectation ($),Projects Count,Score (0-100),Role_AI Researcher,Role_Cybersecurity Analyst,Role_Data Scientist,Role_Software Engineer,Cert_AWS Certified,Cert_Deep Learning Specialization,Cert_Google ML,Cert_None,C++,Cybersecurity,Deep Learning,Ethical Hacking,Java,Linux,Machine Learning,NLP,Networking,Python,Pytorch,React,SQL,TensorFlow
1.0,1,1,0.22361431291971534,0.30000000000000004,100,False,False,False,True,False,True,False,False,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0.1,4,1,0.05029066853763664,0.8,65,False,False,True,False,False,False,False,True,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0.2,3,1,0.4532800441014333,0.4,65,True,False,False,False,False,False,True,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.5,1,1,0.1809161070462063,0.8,100,True,False,False,False,False,False,True,False,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.9,4,1,0.06984815074671746,0.9,100,False,True,False,False,True,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.5,3,1,0.8339305402425579,0.4,100,False,False,False,True,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.30000000000000004,5,1,0.947466673348702,0.9,100,False,True,False,False,False,False,True,False,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1.0,5,1,0.12630299689285363,1.0,100,False,False,False,True,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.1,4,0,0.25570061140623435,0.0,40,False,True,False,False,False,True,False,False,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.4,5,1,0.14604841134609603,0.6000000000000001,90,False,False,False,True,False,False,True,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0,1,0,0.9306279442718253,0.9,60,False,True,False,False,False,False,False,True,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0.0,4,0,0.7919339480805854,0.5,45,False,False,True,False,False,True,False,False,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,2,1,0.9242507767866093,0.9,65,True,False,False,False,False,False,True,False,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.8,5,1,0.5395033577227624,1.0,100,False,True,False,False,True,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.7000000000000001,3,1,0.9946501954495339,0.30000000000000004,100,False,False,True,False,False,True,False,False,0,0,1,0,0,0,1,0,0,1,0,0,1,0
